EPISODE,distance_traversed,mean_speed,std_speed,mean_track,std_track,reward_runn,fuel_start,fuel_end,fuel_consumed,rew_fuel
368,376475.7258273602,0.49700069836220334,0.12360314819455023,0.015647362720017648,0.41270660988239216,711738.9,93.9991,93.1762,0.82289886,715465.567262649
369,663091.4348414302,0.5169772471564028,0.1123947486313968,-0.11508492676876811,0.3908473953340543,711932.2,93.9991,92.8788,1.1203003,699153.7402785752
370,1533907.3838953606,0.5247335056838317,0.09565249182296419,-0.1246700337124367,0.3727722347419386,713223.1,93.9991,92.2472,1.7518997,679765.0275146046
371,566381.7036613597,0.5065971813951153,0.1165888107531194,0.007078621923512323,0.42321044698357424,713226.4,93.9991,92.9846,1.0145035,704217.3878631466
372,1069239.0522134304,0.45223252715251355,0.07895196021400082,0.028183289170884473,0.3457258249973115,714039.94,93.9991,92.9798,1.0193024,997439.5502803235
373,569886.20002543,0.5067684890677056,0.1148852811916353,-0.09013272863649517,0.3680623547209368,714120.4,93.9991,93.0043,0.99479675,748012.6035570885
374,785955.9373456396,0.4488188816003659,0.08351921916797167,0.061091626061534045,0.2847654518993994,714633.44,93.9991,93.1364,0.8627014,1050787.583454201
375,148722.38774736,0.4743312269287902,0.14491155588832924,-0.0053197798569195815,0.3716018508065736,713763.5,93.9991,93.4183,0.5808029,667257.9131449232
376,148008.5453625,0.4717446358770258,0.14401731222507475,0.02143101259295283,0.3864847879375333,712893.25,93.9991,93.4305,0.5686035,678283.8957529821
377,149698.42446643006,0.47193362373141967,0.1437233337627877,0.04641970733820356,0.371502664176836,712036.25,93.9991,93.4187,0.58039856,670119.6911517341
378,368705.4956325702,0.5016708475654232,0.12581598304988253,-0.09367165793929161,0.4387336183919715,711660.25,93.9991,93.1683,0.8308029,685516.3889103928
379,155986.76949636,0.46319462003305084,0.13908106882492624,0.05916492380229534,0.3836498973853751,710832.75,93.9991,93.4408,0.5582962,711481.2892315574
380,638385.1592332898,0.4526629143376154,0.09233485311835955,0.0009531505798177937,0.316261896689546,711097.5,93.9991,93.1836,0.81549835,995352.91436283
381,152789.61178543002,0.45589015532376714,0.13773073924110704,-0.040138405554605676,0.3798208087348987,710267.75,93.9991,93.4524,0.5466995,720947.1899591213
382,150133.47271543,0.47103799903455545,0.14478555061139953,-0.06271507084006217,0.480590111699076,709356.2,93.9991,93.417,0.5820999,620408.3295198781
383,629369.7663715696,0.4553948139059137,0.09459051163486701,-0.06667205405208361,0.3103815269100365,709615.2,93.9991,93.179,0.8200989,986250.0840050777
384,733465.4497025702,0.4621496633200311,0.09423698968441363,-0.05750064136615644,0.3470462551248119,709992.4,93.9991,93.0853,0.9138031,935478.5158481298
385,148118.36440529,0.4568995850409505,0.13805654196516912,0.014920923687913567,0.38410103724205946,709153.6,93.9991,93.453,0.5460968,707271.9338615933
386,571932.8280284998,0.5067251105835159,0.11483999532490688,-0.08063892733857587,0.40218570970201456,709223.0,93.9991,92.9948,1.004303,732836.4484473793
387,1037841.8789232898,0.52657280176275,0.10290963309201631,-0.14033638437467005,0.3831888865430495,709906.1,93.9991,92.5823,1.4168015,687658.5715842415
388,1045254.8951572902,0.521802954827916,0.1029581905453682,-0.11080392866048155,0.38417855670278284,710613.5,93.9991,92.5497,1.4494019,679636.9373994819
389,671443.54210057,0.5053408243946628,0.11094837301708378,0.029934939515633478,0.41037594579427117,710793.1,93.9991,92.9139,1.0851974,719384.4430348431
390,699352.1737053602,0.46848635368001945,0.09892113437156039,0.1592312454958522,0.3442915533066963,711084.94,93.9991,93.088,0.9111023,905373.6345519628
391,24919.343679429992,0.42098656710706256,0.19242977731997632,0.15993492661955508,0.437752671347968,709661.8,93.9991,93.5786,0.4205017,364379.740227835
392,381088.60071536014,0.5030633917358995,0.12473529307594582,-0.09767392466621103,0.3984046434751323,709379.4,93.9991,93.1636,0.8355026,716543.1006525166
393,1129154.3488932198,0.47902228375783745,0.09322905723760021,-0.034814178373177435,0.3386665591726285,710312.44,93.9991,92.7312,1.2678986,849442.42247268
394,570210.1148543601,0.5137982230553851,0.11583273689731347,-0.07345546403214405,0.42476211129507907,710329.4,93.9991,92.9684,1.0307007,695637.0695181275
395,157275.80993136007,0.4644318042352612,0.13902344600093539,-0.0048655105790043895,0.38326372634263833,709537.2,93.9991,93.4305,0.5686035,697529.1944980039
396,1596819.0413375709,0.491917125528668,0.0913668576958701,-0.013873333280970818,0.3585031945171635,710879.25,93.9991,92.4619,1.5372009,808176.8883061841
397,557782.82359743,0.5060110266281832,0.11547442664025388,-0.07307465948947466,0.3981680710781197,710916.25,93.9991,93.0327,0.96640015,750835.9472099948
398,667433.2298255698,0.5075730572684086,0.11223520497423778,0.02871598794865273,0.38402633117185303,711130.94,93.9991,92.9172,1.0819016,736279.1319208569
399,145807.40210136006,0.4733450600659924,0.14525711124501622,0.022773258692691502,0.3973714339334019,710295.56,93.9991,93.4222,0.57689667,653460.3910732794
